cid,id_review,positive_review_int
13034,47344,0
17702,47345,1
17007,47346,0
13520,47347,0
17863,47348,0
16579,47349,0
15211,47350,0
14051,47351,0
18245,47352,0
15899,47353,0
15535,47354,1
14388,47355,0
17412,47356,0
15379,47357,0
15485,47358,1
13579,47359,0
14850,47360,0
15973,47361,0
12963,47362,0
15973,47363,0
15079,47364,0
15605,47365,0
17392,47366,0
13611,47367,0
17303,47368,0
16202,47369,1
18075,47370,0
16770,47371,0
17552,47372,1
14404,47373,0
17062,47374,1
17236,47375,0
15544,47376,0
14092,47377,0
17519,47378,0
16814,47379,1
14001,47380,1
17017,47381,0
15028,47382,0
13138,47383,0
16899,47384,0
18113,47385,1
17198,47386,0
16150,47387,1
16365,47388,0
13081,47389,0
17999,47390,0
17026,47391,0
13842,47392,0
14307,47393,0
17449,47394,0
18061,47395,0
16810,47396,0
15769,47397,1
17722,47398,0
16191,47399,0
17838,47400,0
16539,47401,1
17033,47402,0
13948,47403,0
13838,47404,0
17526,47405,1
12942,47406,0
15454,47407,0
17069,47408,1
17980,47409,0
15291,47410,0
13488,47411,0
17706,47412,0
15165,47413,0
16883,47414,0
13108,47415,0
13140,47416,1
14560,47417,0
17999,47418,0
14001,47419,0
12474,47420,0
17720,47421,0
13984,47422,0
15856,47423,0
14414,47424,1
16556,47425,1
17920,47426,1
17965,47427,0
18043,47428,1
13829,47429,1
14293,47430,1
13198,47431,0
17392,47432,0
12928,47433,1
17676,47434,1
16928,47435,0
12731,47436,1
17812,47437,1
13198,47438,1
12855,47439,1
16665,47440,1
12855,47441,1
12782,47442,1
13034,47443,0
17146,47444,1
18223,47445,0
13786,47446,1
15640,47447,1
17392,47448,0
13221,47449,0
15005,47450,1
15100,47451,1
16810,47452,0
13033,47453,0
14505,47454,0
15502,47455,1
17191,47456,1
18245,47457,0
12583,47458,0
14413,47459,0
18239,47460,1
16710,47461,1
17816,47462,1
14865,47463,0
16013,47464,1
16010,47465,1
12567,47466,1
16402,47467,0
13748,47468,1
14487,47469,0
12791,47470,0
16552,47471,0
15545,47472,1
16923,47473,0
17873,47474,0
15002,47475,0
12712,47476,0
14496,47477,0
17259,47478,0
13769,47479,0
15456,47480,1
16458,47481,0
16233,47482,1
14544,47483,0
17848,47484,1
15373,47485,0
16353,47486,0
12551,47487,0
13747,47488,1
14560,47489,0
17961,47490,0
17949,47491,1
13481,47492,0
13148,47493,0
15157,47494,0
17001,47495,0
12726,47496,1
16539,47497,0
13576,47498,0
12725,47499,0
14396,47500,0
16805,47501,1
12583,47502,0
12868,47503,0
18113,47504,1
15856,47505,0
16927,47506,0
17191,47507,0
13178,47508,1
15680,47509,1
13011,47510,0
13787,47511,0
15713,47512,1
15502,47513,0
16293,47514,0
16634,47515,0
17375,47516,0
16140,47517,0
16553,47518,0
14901,47519,0
13941,47520,1
15894,47521,0
18118,47522,1
17194,47523,0
17894,47524,0
15727,47525,0
16907,47526,1
17655,47527,1
18085,47528,0
13798,47529,1
14952,47530,1
13491,47531,0
15512,47532,1
16812,47533,1
13021,47534,0
16931,47535,0
12738,47536,1
16861,47537,1
17674,47538,1
17126,47539,1
15660,47540,0
13097,47541,1
16003,47542,0
13115,47543,0
15750,47544,1
16996,47545,0
16244,47546,0
17396,47547,0
14107,47548,0
13758,47549,0
13468,47550,0
12557,47551,1
17990,47552,1
17007,47553,0
16042,47554,0
13081,47555,1
13094,47556,0
13270,47557,0
15860,47558,0
17033,47559,0
17218,47560,0
12766,47561,0
14082,47562,0
15298,47563,0
17519,47564,1
15649,47565,0
14800,47566,0
16520,47567,1
12348,47568,1
14390,47569,0
17085,47570,0
17706,47571,0
14524,47572,0
14849,47573,0
17019,47574,1
17019,47575,0
15290,47576,1
15192,47577,0
17188,47578,1
15079,47579,0
17968,47580,0
14625,47581,0
12429,47582,0
14236,47583,1
17007,47584,1
15660,47585,0
14544,47586,0
12441,47587,0
17189,47588,0
17863,47589,0
17920,47590,0
16553,47591,0
16262,47592,0
17880,47593,1
17978,47594,0
14161,47595,0
17450,47596,0
17841,47597,1
15615,47598,0
13090,47599,0
13694,47600,0
15823,47601,0
13777,47602,0
16665,47603,0
17339,47604,1
17293,47605,0
16510,47606,0
16456,47607,1
16083,47608,0
17685,47609,0
17069,47610,0
17339,47611,0
17863,47612,1
16140,47613,0
18229,47614,0
16795,47615,0
12875,47616,0
15658,47617,0
17611,47618,1
12989,47619,0
16274,47620,1
15100,47621,0
14680,47622,0
14639,47623,0
16042,47624,0
16718,47625,1
15750,47626,1
16367,47627,1
15361,47628,1
14985,47629,1
13209,47630,0
17643,47631,1
16985,47632,0
12709,47633,1
17551,47634,0
15180,47635,0
13108,47636,0
14621,47637,1
16458,47638,1
15329,47639,0
14081,47640,1
14083,47641,1
14449,47642,1
12540,47643,0
13418,47644,0
17085,47645,1
16996,47646,1
15945,47647,1
17812,47648,0
16265,47649,0
17511,47650,0
17238,47651,0
15950,47652,0
13090,47653,1
14729,47654,1
15211,47655,0
17381,47656,1
17227,47657,0
17827,47658,0
14449,47659,0
15379,47660,1
16059,47661,0
15596,47662,0
15197,47663,1
16583,47664,0
12347,47665,0
15535,47666,0
17339,47667,0
15002,47668,1
12838,47669,0
15823,47670,1
14606,47671,0
17406,47672,1
14589,47673,0
15211,47674,0
17696,47675,0
12867,47676,0
17965,47677,0
15240,47678,0
13426,47679,0
14060,47680,0
13520,47681,0
16983,47682,0
18269,47683,1
15574,47684,1
15563,47685,0
18176,47686,0
13081,47687,0
17449,47688,0
16700,47689,0
16062,47690,0
14373,47691,0
15111,47692,1
17819,47693,1
13846,47694,0
17692,47695,1
12865,47696,0
16393,47697,1
14344,47698,1
17865,47699,0
15512,47700,1
14078,47701,0
15224,47702,1
17454,47703,1
12808,47704,1
12691,47705,0
15311,47706,0
13065,47707,0
18219,47708,0
14708,47709,1
15750,47710,0
12829,47711,1
16717,47712,1
16638,47713,0
15039,47714,0
17967,47715,0
15738,47716,1
16817,47717,1
17802,47718,0
14282,47719,0
14589,47720,0
14680,47721,0
17950,47722,0
15379,47723,1
15332,47724,1
15350,47725,0
16145,47726,1
15288,47727,0
17346,47728,0
18116,47729,1
17402,47730,1
16422,47731,1
16271,47732,1
12747,47733,1
12649,47734,1
12691,47735,1
13694,47736,1
12738,47737,0
15513,47738,0
16928,47739,0
16470,47740,0
12747,47741,0
17227,47742,1
13138,47743,0
13802,47744,0
15694,47745,0
17341,47746,0
17674,47747,0
14413,47748,0
15373,47749,1
14205,47750,1
14404,47751,0
17894,47752,0
17519,47753,1
14414,47754,0
14952,47755,1
16191,47756,0
15620,47757,0
14083,47758,0
13305,47759,0
13199,47760,1
17227,47761,0
14577,47762,1
15856,47763,0
17551,47764,1
15081,47765,0
15894,47766,1
16531,47767,0
13097,47768,1
15889,47769,0
13230,47770,1
16607,47771,1
18223,47772,0
12668,47773,0
17685,47774,0
13090,47775,0
16810,47776,0
18109,47777,0
17135,47778,0
16861,47779,0
17214,47780,0
15379,47781,1
12605,47782,0
13225,47783,1
13317,47784,0
14646,47785,1
17863,47786,1
13854,47787,0
13050,47788,1
14777,47789,0
15544,47790,0
12870,47791,0
13113,47792,0
12494,47793,0
13448,47794,0
13199,47795,0
15987,47796,1
13225,47797,0
12377,47798,0
17863,47799,1
15759,47800,1
12967,47801,1
17191,47802,0
13874,47803,0
17827,47804,1
14639,47805,0
17969,47806,0
15547,47807,0
17340,47808,1
18077,47809,0
15024,47810,0
16816,47811,1
15062,47812,0
15426,47813,0
13270,47814,0
16885,47815,0
15529,47816,0
18230,47817,0
15048,47818,1
15454,47819,1
18044,47820,1
12726,47821,0
12963,47822,1
13115,47823,1
16271,47824,1
16565,47825,0
17402,47826,0
15503,47827,0
15358,47828,0
12931,47829,0
12600,47830,0
13013,47831,0
17551,47832,0
18085,47833,1
15279,47834,0
16775,47835,1
15039,47836,0
14850,47837,0
15834,47838,0
13534,47839,1
14878,47840,0
13838,47841,0
16710,47842,0
16726,47843,0
16241,47844,0
13092,47845,1
12386,47846,0
14702,47847,1
14045,47848,0
14085,47849,0
16385,47850,1
14524,47851,0
14282,47852,0
14388,47853,0
13798,47854,0
13108,47855,1
18071,47856,0
16955,47857,1
14643,47858,0
14243,47859,0
17530,47860,0
17616,47861,1
17371,47862,0
15854,47863,1
16145,47864,1
13999,47865,1
12747,47866,0
18119,47867,0
14161,47868,0
16816,47869,0
17616,47870,0
12709,47871,0
15160,47872,1
12682,47873,1
15858,47874,0
15304,47875,1
17675,47876,1
14142,47877,1
12980,47878,0
12829,47879,0
13948,47880,1
15694,47881,1
15350,47882,1
18065,47883,0
13211,47884,1
17449,47885,1
17809,47886,1
16710,47887,1
15005,47888,1
14142,47889,0
17526,47890,0
17341,47891,0
16752,47892,1
15361,47893,1
13030,47894,0
16203,47895,1
18229,47896,0
13240,47897,1
15465,47898,0
18041,47899,0
12947,47900,1
17069,47901,0
14156,47902,0
13092,47903,0
15512,47904,1
13448,47905,0
17340,47906,0
13211,47907,1
15811,47908,1
16081,47909,1
15605,47910,0
17551,47911,0
14709,47912,1
18016,47913,0
13102,47914,1
14419,47915,1
13124,47916,0
17937,47917,1
16098,47918,0
15160,47919,0
13941,47920,0
17519,47921,0
16722,47922,1
16743,47923,0
13115,47924,0
15827,47925,0
15301,47926,0
14527,47927,1
13958,47928,0
16782,47929,1
15780,47930,1
14210,47931,0
14713,47932,0
13102,47933,1
13136,47934,1
15822,47935,0
15392,47936,0
13173,47937,0
17315,47938,0
12649,47939,0
15179,47940,1
14419,47941,0
17288,47942,0
17908,47943,1
17320,47944,1
17720,47945,1
18102,47946,0
13564,47947,0
15811,47948,0
12872,47949,1
14849,47950,0
18074,47951,0
15525,47952,0
14220,47953,0
13174,47954,1
12429,47955,1
18193,47956,1
13092,47957,0
15738,47958,1
17618,47959,0
14911,47960,0
12826,47961,0
15596,47962,0
12471,47963,0
13238,47964,1
17890,47965,1
16752,47966,1
12557,47967,0
17041,47968,1
13021,47969,1
18259,47970,0
16553,47971,0
17001,47972,0
13842,47973,1
17085,47974,0
12691,47975,0
16898,47976,1
18176,47977,1
15271,47978,1
15945,47979,0
15482,47980,1
16065,47981,1
16553,47982,1
12708,47983,0
13305,47984,0
15916,47985,0
18092,47986,1
16316,47987,0
17214,47988,0
17211,47989,0
15514,47990,0
17692,47991,1
15555,47992,1
13021,47993,0
17069,47994,0
13370,47995,1
16654,47996,1
12494,47997,0
17720,47998,0
15358,47999,1
16560,48000,0
17857,48001,0
14220,48002,1
13199,48003,0
12867,48004,0
17392,48005,1
17524,48006,0
12779,48007,0
13199,48008,0
17262,48009,0
16814,48010,0
17787,48011,0
14264,48012,0
15860,48013,0
14741,48014,0
12347,48015,0
12621,48016,1
16596,48017,1
14237,48018,0
15291,48019,1
15005,48020,0
12779,48021,0
17428,48022,1
18223,48023,0
17340,48024,0
15899,48025,1
14150,48026,0
15291,48027,0
15862,48028,1
16658,48029,0
17404,48030,0
17990,48031,0
15181,48032,0
16011,48033,0
15823,48034,0
16654,48035,0
17097,48036,0
17848,48037,0
18071,48038,0
17135,48039,0
15953,48040,0
13627,48041,1
15240,48042,1
15181,48043,0
15738,48044,0
12725,48045,0
14016,48046,1
17324,48047,0
14688,48048,0
13829,48049,0
13506,48050,0
14898,48051,1
16926,48052,1
14769,48053,1
17841,48054,0
17069,48055,1
13854,48056,1
12865,48057,0
15945,48058,1
16042,48059,0
16402,48060,1
16153,48061,0
18044,48062,0
16816,48063,0
17692,48064,1
16556,48065,0
15882,48066,0
15079,48067,0
13077,48068,0
17228,48069,0
18077,48070,0
13854,48071,0
16713,48072,0
13982,48073,0
13838,48074,0
15544,48075,0
13848,48076,1
16244,48077,1
14220,48078,0
15332,48079,1
13569,48080,1
15392,48081,0
18050,48082,0
16306,48083,1
17262,48084,0
15570,48085,0
12386,48086,0
17412,48087,0
17863,48088,1
16950,48089,0
14413,48090,0
17976,48091,0
16525,48092,0
17964,48093,0
17346,48094,0
18119,48095,0
14045,48096,1
13030,48097,1
18219,48098,0
14236,48099,0
13115,48100,0
17460,48101,0
12731,48102,0
12433,48103,0
12753,48104,0
15689,48105,0
14766,48106,1
15738,48107,0
15563,48108,0
15078,48109,0
17146,48110,1
15485,48111,0
14525,48112,0
16086,48113,1
15923,48114,0
16550,48115,1
16168,48116,0
18044,48117,1
16191,48118,0
15351,48119,1
17251,48120,0
13402,48121,1
13495,48122,0
17865,48123,0
15288,48124,1
16013,48125,1
17188,48126,0
13148,48127,0
12753,48128,0
18109,48129,1
16835,48130,0
17062,48131,0
16570,48132,0
17288,48133,1
12681,48134,0
16218,48135,1
16983,48136,1
16931,48137,0
17198,48138,0
15822,48139,0
12481,48140,0
14414,48141,0
17259,48142,0
12720,48143,0
13115,48144,0
14449,48145,0
17696,48146,1
12989,48147,0
16210,48148,0
17611,48149,1
16241,48150,0
12708,48151,0
16931,48152,0
15563,48153,0
15358,48154,0
15856,48155,0
17320,48156,0
15713,48157,0
17616,48158,1
12683,48159,0
17720,48160,1
15304,48161,1
13319,48162,0
13569,48163,1
14766,48164,0
14388,48165,0
13369,48166,1
13124,48167,0
16718,48168,1
14083,48169,0
13117,48170,0
17007,48171,1
15379,48172,0
16686,48173,0
14866,48174,0
15858,48175,0
16140,48176,0
14448,48177,1
13963,48178,0
16679,48179,1
15811,48180,1
14205,48181,0
14466,48182,1
17530,48183,1
15358,48184,0
16550,48185,0
17412,48186,0
18260,48187,1
15298,48188,1
15159,48189,0
18092,48190,0
14775,48191,0
13078,48192,0
15062,48193,0
17346,48194,1
16931,48195,0
17949,48196,1
15392,48197,0
14639,48198,0
13094,48199,0
13418,48200,0
15028,48201,1
15246,48202,0
12433,48203,1
17007,48204,1
13576,48205,1
17470,48206,0
17324,48207,0
16983,48208,0
17324,48209,0
14426,48210,0
14911,48211,0
17905,48212,0
12989,48213,0
16241,48214,0
15555,48215,1
15107,48216,0
15361,48217,0
13611,48218,0
16013,48219,0
16954,48220,0
13958,48221,1
16898,48222,0
17838,48223,1
12431,48224,0
15922,48225,0
16241,48226,0
17799,48227,1
13267,48228,0
17238,48229,0
14821,48230,0
16550,48231,0
13777,48232,1
13092,48233,1
12666,48234,0
13506,48235,1
12980,48236,1
15769,48237,1
16163,48238,1
15180,48239,0
17671,48240,1
12989,48241,1
17692,48242,0
16931,48243,1
15689,48244,0
17616,48245,1
17231,48246,0
17908,48247,0
17251,48248,1
17179,48249,1
15953,48250,0
16455,48251,1
14419,48252,1
16710,48253,1
12472,48254,0
15750,48255,1
17999,48256,1
16350,48257,0
13786,48258,0
15384,48259,1
17692,48260,0
14729,48261,0
16168,48262,0
15789,48263,0
14161,48264,1
13983,48265,0
14708,48266,0
14092,48267,0
16203,48268,0
17752,48269,0
12720,48270,1
15789,48271,0
13831,48272,1
16700,48273,0
14896,48274,0
12797,48275,0
15366,48276,1
14702,48277,1
15350,48278,1
14684,48279,0
15192,48280,1
17524,48281,1
17420,48282,0
13178,48283,0
17633,48284,0
14078,48285,1
18239,48286,0
17017,48287,1
17007,48288,1
13093,48289,0
17406,48290,0
14205,48291,0
14293,48292,0
17238,48293,0
14082,48294,0
18065,48295,0
12797,48296,1
13958,48297,0
16191,48298,0
14810,48299,0
14414,48300,1
15311,48301,0
14085,48302,0
13011,48303,1
13999,48304,1
16153,48305,0
17975,48306,0
15160,48307,0
17198,48308,0
13969,48309,0
12481,48310,1
13138,48311,0
14739,48312,1
17674,48313,0
17026,48314,0
15298,48315,0
17888,48316,0
13777,48317,0
17920,48318,0
17888,48319,0
13305,48320,0
16546,48321,0
12829,48322,0
14708,48323,0
18219,48324,1
17406,48325,1
15482,48326,0
15862,48327,1
16907,48328,0
16316,48329,1
17146,48330,0
13317,48331,0
16746,48332,1
15181,48333,0
15563,48334,1
14849,48335,0
13199,48336,0
14401,48337,1
15547,48338,0
17897,48339,1
15039,48340,0
15023,48341,1
16983,48342,1
12747,48343,1
17191,48344,0
18219,48345,0
15984,48346,0
17251,48347,0
17685,48348,0
16442,48349,0
14825,48350,1
17511,48351,0
12779,48352,1
14085,48353,0
17567,48354,0
15159,48355,0
17735,48356,1
14867,48357,1
13705,48358,1
18245,48359,1
17692,48360,0
17732,48361,1
16011,48362,0
14748,48363,0
16654,48364,0
16350,48365,0
17591,48366,1
14543,48367,0
14696,48368,1
14032,48369,0
14829,48370,1
14213,48371,0
15602,48372,0
17059,48373,0
17596,48374,0
14299,48375,0
15157,48376,0
18260,48377,1
14047,48378,0
18016,48379,0
12567,48380,1
15044,48381,1
13748,48382,0
15032,48383,0
16086,48384,1
17739,48385,0
15987,48386,0
17428,48387,1
15157,48388,1
14505,48389,0
16782,48390,0
13448,48391,1
14985,48392,1
15311,48393,1
12855,48394,1
16019,48395,0
15002,48396,1
14589,48397,1
13324,48398,0
16700,48399,1
15998,48400,0
15713,48401,0
12686,48402,0
18043,48403,0
17220,48404,1
14505,48405,0
16546,48406,0
17567,48407,1
16700,48408,0
15465,48409,1
16274,48410,0
16546,48411,0
14849,48412,1
14237,48413,1
16016,48414,0
15454,48415,1
15005,48416,1
14264,48417,0
17450,48418,1
15889,48419,0
18071,48420,1
14237,48421,0
18011,48422,0
14544,48423,0
15392,48424,0
13030,48425,0
13211,48426,1
15882,48427,0
14907,48428,0
16265,48429,1
17343,48430,1
15881,48431,1
15780,48432,0
13705,48433,0
16353,48434,1
14487,48435,1
17659,48436,1
14334,48437,1
16125,48438,0
14702,48439,1
14264,48440,1
16817,48441,0
12942,48442,1
14733,48443,1
17841,48444,0
14729,48445,0
17001,48446,0
14210,48447,1
12621,48448,1
15834,48449,0
13113,48450,1
17816,48451,0
14092,48452,0
13199,48453,1
14565,48454,1
15107,48455,0
16654,48456,1
15922,48457,0
14810,48458,1
13117,48459,1
14479,48460,0
13267,48461,0
14440,48462,0
16795,48463,1
15093,48464,1
13611,48465,1
14047,48466,1
17324,48467,0
16353,48468,0
16210,48469,0
13798,48470,0
14775,48471,1
17524,48472,0
15211,48473,0
14307,48474,0
13174,48475,0
12705,48476,1
16726,48477,0
14849,48478,1
13807,48479,1
15822,48480,0
16905,48481,0
17744,48482,0
14867,48483,1
16241,48484,1
14744,48485,1
14293,48486,1
17406,48487,1
17809,48488,0
16770,48489,0
14466,48490,1
17802,48491,0
12785,48492,0
14618,48493,1
16241,48494,1
17251,48495,0
15468,48496,0
16393,48497,1
14796,48498,1
17303,48499,0
17198,48500,0
13748,48501,0
18116,48502,1
14487,48503,1
12709,48504,0
15898,48505,1
15660,48506,1
16858,48507,0
17062,48508,1
15514,48509,0
16835,48510,0
14146,48511,1
17633,48512,1
14426,48513,0
16916,48514,0
18176,48515,0
12913,48516,0
14201,48517,0
14577,48518,0
18092,48519,0
15021,48520,1
13270,48521,0
14625,48522,1
13668,48523,1
17230,48524,0
12662,48525,1
13,48526,0
17855,48527,1
15827,48528,0
18077,48529,0
16241,48530,1
12691,48531,0
14679,48532,0
16455,48533,0
14487,48534,1
13848,48535,0
16858,48536,1
14135,48537,0
13982,48538,0
17450,48539,0
17017,48540,1
12686,48541,1
14867,48542,0
17920,48543,0
15547,48544,0
14449,48545,0
13230,48546,0
13324,48547,0
18037,48548,0
15482,48549,0
15240,48550,0
16191,48551,0
16525,48552,0
17581,48553,0
13426,48554,0
14867,48555,0
18077,48556,1
17890,48557,0
14299,48558,0
17419,48559,1
16835,48560,0
16150,48561,1
12868,48562,0
15950,48563,0
16163,48564,0
17787,48565,1
14525,48566,0
15048,48567,0
14684,48568,0
14866,48569,0
13854,48570,0
14810,48571,0
17214,48572,1
13327,48573,1
14813,48574,0
18259,48575,0
15301,48576,0
17888,48577,0
14766,48578,1
13138,48579,0
17646,48580,1
14210,48581,0
13077,48582,0
15311,48583,0
15822,48584,0
18118,48585,1
13756,48586,1
16186,48587,1
17091,48588,0
13050,48589,0
12708,48590,0
15922,48591,1
14709,48592,1
13136,48593,1
14911,48594,0
16899,48595,0
15111,48596,1
15363,48597,0
14016,48598,0
15605,48599,0
13520,48600,0
17307,48601,0
12417,48602,1
18178,48603,1
15641,48604,0
14866,48605,1
13267,48606,1
17420,48607,1
16210,48608,1
12763,48609,0
16995,48610,0
12872,48611,0
18116,48612,1
12586,48613,0
16711,48614,1
12691,48615,1
14213,48616,1
17552,48617,0
18259,48618,0
16583,48619,1
14606,48620,1
17820,48621,0
14878,48622,0
14741,48623,0
12567,48624,0
13097,48625,0
16455,48626,1
15093,48627,0
13848,48628,0
12370,48629,0
13033,48630,1
12621,48631,1
12720,48632,0
15880,48633,1
15350,48634,1
13652,48635,1
17949,48636,1
16891,48637,1
14037,48638,0
12540,48639,0
18245,48640,0
16711,48641,0
15394,48642,1
12551,48643,0
15973,48644,0
13402,48645,0
17470,48646,0
17925,48647,0
14688,48648,1
17949,48649,1
14299,48650,0
13138,48651,0
14395,48652,1
17581,48653,0
17968,48654,0
16746,48655,0
12766,48656,0
14176,48657,1
14498,48658,0
16727,48659,0
16252,48660,0
12621,48661,1
16835,48662,1
15197,48663,0
15919,48664,0
14621,48665,0
14047,48666,0
16140,48667,0
18118,48668,0
16985,48669,0
14426,48670,0
14472,48671,0
17402,48672,0
12793,48673,1
16262,48674,0
14082,48675,1
12855,48676,0
15716,48677,0
15769,48678,0
14849,48679,0
17307,48680,0
16558,48681,0
15738,48682,1
16945,48683,0
17809,48684,0
16746,48685,0
17965,48686,1
17937,48687,0
17908,48688,1
14051,48689,1
15304,48690,0
16122,48691,0
16233,48692,1
16883,48693,0
16455,48694,0
16010,48695,0
12865,48696,0
17126,48697,0
14282,48698,0
16954,48699,0
13295,48700,0
13030,48701,1
17855,48702,0
17706,48703,0
17547,48704,0
15641,48705,0
12583,48706,0
16670,48707,0
16634,48708,0
12865,48709,0
13769,48710,1
18269,48711,0
13787,48712,0
13787,48713,0
15044,48714,0
15752,48715,0
17838,48716,0
15689,48717,0
14355,48718,1
14487,48719,1
17288,48720,0
12865,48721,1
13523,48722,0
16746,48723,0
14748,48724,0
13748,48725,1
15923,48726,1
14560,48727,1
17596,48728,0
13488,48729,1
14404,48730,0
17320,48731,0
12989,48732,1
14210,48733,1
12427,48734,0
17126,48735,0
17375,48736,0
16927,48737,1
13097,48738,0
13317,48739,1
15373,48740,0
14448,48741,0
16016,48742,0
15649,48743,1
14206,48744,1
13756,48745,0
17706,48746,1
17732,48747,1
14293,48748,1
16700,48749,0
17181,48750,0
14282,48751,0
16255,48752,0
12928,48753,0
13069,48754,0
14667,48755,0
17812,48756,1
12567,48757,0
15555,48758,0
14057,48759,1
13174,48760,0
14680,48761,0
17576,48762,0
12797,48763,0
17097,48764,0
13090,48765,0
13140,48766,0
16814,48767,1
17194,48768,0
15260,48769,1
15723,48770,0
12841,48771,0
15288,48772,0
13941,48773,0
17033,48774,1
14813,48775,0
12429,48776,0
17869,48777,1
17442,48778,0
14256,48779,0
15973,48780,0
15996,48781,1
16726,48782,1
14051,48783,1
14525,48784,0
16250,48785,1
17865,48786,0
12481,48787,0
15018,48788,0
15181,48789,0
13506,48790,1
13491,48791,0
17659,48792,0
16891,48793,0
16565,48794,1
16560,48795,1
17618,48796,0
17324,48797,0
12666,48798,1
17913,48799,0
17026,48800,0
13496,48801,0
14679,48802,0
14176,48803,0
14215,48804,0
18102,48805,0
12763,48806,1
13092,48807,0
15032,48808,1
15301,48809,0
16916,48810,0
15640,48811,0
17211,48812,0
14643,48813,0
14961,48814,0
12668,48815,0
13984,48816,0
15350,48817,0
12793,48818,1
15973,48819,1
12686,48820,0
14729,48821,1
14282,48822,0
15987,48823,0
16782,48824,0
17470,48825,1
13694,48826,0
16923,48827,0
17179,48828,0
13495,48829,0
13267,48830,0
13786,48831,0
16754,48832,0
14237,48833,0
16019,48834,1
18176,48835,0
13240,48836,0
14045,48837,0
14849,48838,0
16814,48839,0
18239,48840,0
15298,48841,0
12370,48842,1
14057,48843,0
17702,48844,0
16839,48845,0
17880,48846,0
15789,48847,0
14901,48848,0
15732,48849,0
15107,48850,0
16839,48851,1
13520,48852,0
17799,48853,0
17449,48854,1
12586,48855,0
12841,48856,0
18260,48857,0
12841,48858,0
14825,48859,0
15081,48860,0
12720,48861,0
16233,48862,0
17752,48863,1
15304,48864,0
14210,48865,0
17085,48866,1
18044,48867,1
16011,48868,1
12928,48869,0
13798,48870,0
17674,48871,0
14472,48872,1
16010,48873,0
15889,48874,0
16686,48875,1
12481,48876,0
17343,48877,0
13963,48878,0
16565,48879,0
17937,48880,0
15093,48881,0
12583,48882,1
17017,48883,0
15544,48884,0
16455,48885,0
14729,48886,0
12791,48887,0
15965,48888,0
15544,48889,1
15024,48890,0
15100,48891,1
12705,48892,0
13230,48893,1
12666,48894,0
17230,48895,0
14426,48896,1
14437,48897,0
17949,48898,0
14913,48899,0
12839,48900,0
15854,48901,0
17530,48902,1
13065,48903,1
12433,48904,0
14543,48905,0
17315,48906,1
17863,48907,1
15204,48908,0
14866,48909,0
13270,48910,0
14085,48911,1
18225,48912,0
13627,48913,0
14307,48914,0
15950,48915,0
17692,48916,0
18156,48917,0
17303,48918,1
15024,48919,0
17816,48920,0
16558,48921,0
14496,48922,0
17179,48923,0
16775,48924,1
16059,48925,1
16746,48926,0
16010,48927,0
18144,48928,0
17375,48929,0
14901,48930,1
15827,48931,0
14443,48932,0
16456,48933,1
17519,48934,1
17682,48935,0
16250,48936,0
12971,48937,1
14176,48938,0
17820,48939,0
14437,48940,1
17460,48941,0
16656,48942,0
17646,48943,0
17917,48944,1
13869,48945,1
16945,48946,0
17372,48947,0
16553,48948,0
15574,48949,1
18011,48950,1
15620,48951,0
18041,48952,0
13030,48953,0
15005,48954,1
15922,48955,1
16033,48956,1
17251,48957,1
13097,48958,0
13011,48959,0
17262,48960,1
18037,48961,0
17937,48962,0
14594,48963,0
17338,48964,0
12557,48965,1
15002,48966,0
16893,48967,1
15291,48968,0
14016,48969,0
15111,48970,0
15860,48971,1
13126,48972,1
16402,48973,0
14729,48974,0
16552,48975,0
15304,48976,0
14713,48977,1
14800,48978,1
14051,48979,0
12682,48980,0
16701,48981,1
16525,48982,1
18118,48983,1
16016,48984,1
17890,48985,1
13089,48986,0
13369,48987,0
17913,48988,0
16455,48989,0
17897,48990,0
12963,48991,0
14237,48992,0
17346,48993,0
13874,48994,1
16899,48995,0
16873,48996,1
14911,48997,0
17870,48998,0
13829,48999,1
17303,49000,1
15070,49001,0
17315,49002,0
18119,49003,0
14829,49004,0
16546,49005,0
17735,49006,1
12666,49007,1
16718,49008,0
16086,49009,0
17044,49010,1
16422,49011,0
15503,49012,0
12753,49013,1
14825,49014,1
15379,49015,0
17980,49016,0
14829,49017,0
12942,49018,0
17964,49019,0
12913,49020,0
12370,49021,0
13136,49022,0
18260,49023,0
13094,49024,0
14441,49025,0
17618,49026,0
14777,49027,1
16062,49028,0
17646,49029,1
17873,49030,1
12476,49031,0
17343,49032,0
16365,49033,0
16634,49034,1
17371,49035,0
15723,49036,1
14688,49037,0
13668,49038,0
17450,49039,0
16983,49040,1
18075,49041,0
17293,49042,0
17025,49043,0
13564,49044,0
17214,49045,0
18074,49046,0
14505,49047,0
14031,49048,0
12872,49049,0
17076,49050,0
15023,49051,1
13199,49052,0
15916,49053,1
13959,49054,0
15601,49055,1
15596,49056,1
15288,49057,0
16134,49058,1
12725,49059,0
15502,49060,1
17884,49061,0
16422,49062,1
16839,49063,0
16250,49064,0
17964,49065,0
16274,49066,1
14409,49067,0
14282,49068,0
12666,49069,1
14673,49070,1
16191,49071,1
13124,49072,0
13093,49073,0
13077,49074,1
12870,49075,0
17454,49076,0
17961,49077,1
13081,49078,1
15759,49079,1
16202,49080,0
14472,49081,0
14643,49082,0
14032,49083,1
16718,49084,1
15240,49085,0
16520,49086,0
13488,49087,0
17428,49088,0
16013,49089,1
14217,49090,0
12870,49091,1
